Datum,Umsatz,Warengruppe,id
2013-07-24,141.891908195545,1,1307241
2013-07-24,83.5816326885927,4,1307244
2013-07-25,65.8902979709521,4,1307254
2013-07-25,681.250768331783,2,1307252
2013-07-25,303.192537586556,5,1307255
2013-07-25,167.701216640907,1,1307251
2013-07-25,280.809721012322,3,1307253
2013-07-26,147.272084366206,1,1307261
2013-07-26,718.016648132155,2,1307262
2013-07-26,352.293883343641,3,1307263
2013-07-26,331.522091778847,5,1307265
2013-07-26,53.1984562311259,4,1307264
2013-07-27,161.403357795112,1,1307271
2013-07-27,855.619095347599,2,1307272
2013-07-27,382.965879977945,3,1307273
2013-07-27,358.892714466409,5,1307275
2013-07-28,437.824795495097,5,1307285
2013-07-28,86.0791432446654,1,1307281
2013-07-28,871.802546455837,2,1307282
2013-07-28,360.096105223697,3,1307283
2013-07-29,368.951029057165,5,1307295
2013-07-29,183.564164400591,1,1307291
2013-07-29,672.50214523923,2,1307292
2013-07-29,356.033434735079,3,1307293
2013-07-30,424.086156965952,5,1307305
2013-07-30,132.111640117897,1,1307301
2013-07-30,354.531775116541,3,1307303
2013-07-30,690.117757120039,2,1307302
2013-07-31,144.745431773143,1,1307311
2013-07-31,667.842224335937,2,1307312
2013-07-31,321.075920611583,3,1307313
2013-07-31,426.985804024935,5,1307315
2013-08-01,157.854023011106,1,1308011
2013-08-01,304.830310037868,3,1308013
2013-08-01,60.5614573229725,4,1308014
2013-08-01,322.294307178179,5,1308015
2013-08-01,667.213719343287,2,1308012
2013-08-02,117.359342094889,1,1308021
2013-08-02,379.526700654912,3,1308023
2013-08-02,282.371517214865,5,1308025
2013-08-02,689.695100983376,2,1308022
2013-08-02,68.1222020855149,4,1308024
2013-08-03,186.027178770079,1,1308031
2013-08-03,930.801703150498,2,1308032
2013-08-03,51.2749992906831,4,1308034
2013-08-03,454.705780795563,3,1308033
2013-08-03,399.283316370115,5,1308035
2013-08-04,461.704848992483,5,1308045
2013-08-04,67.1568816245378,4,1308044
2013-08-04,382.85648750844,3,1308043
2013-08-04,862.752429028985,2,1308042
2013-08-04,104.708216687715,1,1308041
2013-08-05,331.615355447409,3,1308053
2013-08-05,146.775309890073,1,1308051
2013-08-05,520.947179812455,2,1308052
2013-08-05,354.247243408463,5,1308055
2013-08-06,498.920948322354,2,1308062
2013-08-06,131.956277381283,1,1308061
2013-08-06,344.104806694018,3,1308063
2013-08-06,69.705360420462,4,1308064
2013-08-06,441.521507016938,5,1308065
2013-08-07,423.850318191533,5,1308075
2013-08-07,519.197204695832,2,1308072
2013-08-07,341.483544581514,3,1308073
2013-08-07,83.1094116270633,4,1308074
2013-08-07,160.593417296116,1,1308071
2013-08-08,464.87537153539,5,1308085
2013-08-08,96.7720958104522,4,1308084
2013-08-08,298.005519792868,3,1308083
2013-08-08,486.25509543792,2,1308082
2013-08-08,153.099424561652,1,1308081
2013-08-09,125.620344387906,1,1308091
2013-08-09,328.22992428157,3,1308093
2013-08-09,450.085987485785,5,1308095
2013-08-09,81.4817797241125,4,1308094
2013-08-09,539.975155104136,2,1308092
2013-08-10,450.993337129113,5,1308105
2013-08-10,351.617029216224,3,1308103
2013-08-10,59.9811123644503,4,1308104
2013-08-10,185.177162656408,1,1308101
2013-08-10,614.511830668785,2,1308102
2013-08-11,583.491717818235,5,1308115
2013-08-11,666.9113081568,2,1308112
2013-08-11,73.2088330039992,1,1308111
2013-08-11,341.033029953849,3,1308113
2013-08-11,60.7087857619079,4,1308114
2013-08-12,154.504729536697,1,1308121
2013-08-12,356.026341718574,5,1308125
2013-08-12,253.6233554703,3,1308123
2013-08-12,510.019126480035,2,1308122
2013-08-12,97.7406166426712,4,1308124
2013-08-13,535.403212817658,2,1308132
2013-08-13,134.064451548102,1,1308131
2013-08-13,344.643463915453,5,1308135
2013-08-13,113.863641914766,4,1308134
2013-08-13,271.591283834177,3,1308133
2013-08-14,309.116290264651,3,1308143
2013-08-14,441.253111778104,5,1308145
2013-08-14,520.123590697437,2,1308142
2013-08-14,105.567865241887,4,1308144
2013-08-14,156.972510536869,1,1308141
2013-08-15,59.7561020638342,4,1308154
2013-08-15,266.575408936199,3,1308153
2013-08-15,164.763795399756,1,1308151
2013-08-15,416.610037755781,5,1308155
2013-08-15,538.231262832354,2,1308152
2013-08-16,75.2564619591539,4,1308164
2013-08-16,241.76897512804,3,1308163
2013-08-16,344.468629393561,5,1308165
2013-08-16,552.153714601025,2,1308162
2013-08-16,147.79799759804,1,1308161
2013-08-17,96.5293135082104,4,1308174
2013-08-17,519.834929394153,5,1308175
2013-08-17,221.630418006017,1,1308171
2013-08-17,280.170045804428,3,1308173
2013-08-17,583.657434231324,2,1308172
2013-08-18,479.499541699925,5,1308185
2013-08-18,669.186211470815,2,1308182
2013-08-18,282.599786111443,3,1308183
2013-08-18,92.489778506026,1,1308181
2013-08-18,150.122396942697,4,1308184
2013-08-19,145.87913275728,1,1308191
2013-08-19,499.912512856933,2,1308192
2013-08-19,249.391160860983,3,1308193
2013-08-19,107.407999333161,4,1308194
2013-08-19,374.247117082749,5,1308195
2013-08-20,64.5022565329893,4,1308204
2013-08-20,340.090359959321,5,1308205
2013-08-20,257.620799680939,3,1308203
2013-08-20,478.730297151576,2,1308202
2013-08-20,111.842396126739,1,1308201
2013-08-21,352.695324198643,5,1308215
2013-08-21,440.815636456397,2,1308212
2013-08-21,65.9210119267558,4,1308214
2013-08-21,125.336522713024,1,1308211
2013-08-21,271.133442105753,3,1308213
2013-08-22,343.348933556103,5,1308225
2013-08-22,497.731338188322,2,1308222
2013-08-22,111.144301377526,4,1308224
2013-08-22,132.916428220302,1,1308221
2013-08-22,229.323435589195,3,1308223
2013-08-23,260.926195756112,3,1308233
2013-08-23,503.672089526472,2,1308232
2013-08-23,375.317567662845,5,1308235
2013-08-23,94.2272902889274,4,1308234
2013-08-23,162.958958703106,1,1308231
2013-08-24,282.401869590288,3,1308243
2013-08-24,707.94429725517,2,1308242
2013-08-24,536.196771958902,5,1308245
2013-08-24,124.737464409769,4,1308244
2013-08-24,201.543109556297,1,1308241
2013-08-25,360.817001197227,3,1308253
2013-08-25,726.257649523775,2,1308252
2013-08-25,495.194334936839,5,1308255
2013-08-25,141.066888354584,4,1308254
2013-08-25,83.0226725739551,1,1308251
2013-08-26,165.829031676714,1,1308261
2013-08-26,368.72576849632,5,1308265
2013-08-26,451.536740815421,2,1308262
2013-08-26,104.448858869003,4,1308264
2013-08-26,244.936370498996,3,1308263
2013-08-27,118.473650434102,1,1308271
2013-08-27,442.318352086176,2,1308272
2013-08-27,89.3398068106772,4,1308274
2013-08-27,305.77200439049,5,1308275
2013-08-27,251.053043195831,3,1308273
2013-08-28,418.297941202801,2,1308282
2013-08-28,87.5160458910728,4,1308284
2013-08-28,108.876991442649,1,1308281
2013-08-28,225.878194718714,3,1308283
2013-08-28,349.390973099531,5,1308285
2013-08-29,178.178023803315,1,1308291
2013-08-29,67.1751319746152,4,1308294
2013-08-29,396.454612761332,5,1308295
2013-08-29,386.390267686346,2,1308292
2013-08-29,198.776407298801,3,1308293
2013-08-30,77.9353068130843,4,1308304
2013-08-30,133.150828452892,1,1308301
2013-08-30,492.141265198519,2,1308302
2013-08-30,184.252334847289,3,1308303
2013-08-30,343.345686609289,5,1308305
2013-08-31,130.821314898435,1,1308311
2013-08-31,581.490537751984,2,1308312
2013-08-31,86.0077280021026,4,1308314
2013-08-31,265.410807550213,3,1308313
2013-08-31,344.096618940689,5,1308315
2013-09-01,400.375251601544,5,1309015
2013-09-01,95.9704314892471,1,1309011
2013-09-01,239.545084070735,3,1309013
2013-09-01,481.584829613001,2,1309012
2013-09-01,139.776992842103,4,1309014
2013-09-02,350.023432755307,2,1309022
2013-09-02,138.408723210465,1,1309021
2013-09-02,97.5577291094531,4,1309024
2013-09-02,236.082416986532,5,1309025
2013-09-02,165.884794599896,3,1309023
2013-09-03,138.825618927843,1,1309031
2013-09-03,270.350123886175,5,1309035
2013-09-03,357.401285676803,2,1309032
2013-09-03,174.655491296255,3,1309033
2013-09-03,66.7042185386037,4,1309034
2013-09-04,102.369988965095,4,1309044
2013-09-04,162.83743839423,3,1309043
2013-09-04,308.670506473354,5,1309045
2013-09-04,100.221969526295,1,1309041
2013-09-04,362.249371679536,2,1309042
2013-09-05,173.658100347255,1,1309051
2013-09-05,309.022150561535,5,1309055
2013-09-05,64.7180977987766,4,1309054
2013-09-05,400.95010523182,2,1309052
2013-09-05,155.795527807677,3,1309053
2013-09-06,171.415179710314,1,1309061
2013-09-06,79.6716952926438,4,1309064
2013-09-06,395.673296994009,2,1309062
2013-09-06,183.372780096599,3,1309063
2013-09-06,307.019415636833,5,1309065
2013-09-07,591.523547732665,2,1309072
2013-09-07,65.0128197234662,4,1309074
2013-09-07,186.034060963767,1,1309071
2013-09-07,215.339022862711,3,1309073
2013-09-07,447.991745678441,5,1309075
2013-09-08,261.723925353895,3,1309083
2013-09-08,453.792300083562,5,1309085
2013-09-08,576.040699297842,2,1309082
2013-09-08,115.868951321453,4,1309084
2013-09-08,88.8925958109828,1,1309081
2013-09-09,266.740185481098,5,1309095
2013-09-09,78.4321446410245,4,1309094
2013-09-09,331.981293986457,2,1309092
2013-09-09,155.698998919682,3,1309093
2013-09-09,169.359968504942,1,1309091
2013-09-10,75.320737395332,4,1309104
2013-09-10,363.667829135983,2,1309102
2013-09-10,89.6944536084346,1,1309101
2013-09-10,186.631885480156,3,1309103
2013-09-10,272.085784886284,5,1309105
2013-09-11,350.81380789681,2,1309112
2013-09-11,156.993834222857,3,1309113
2013-09-11,266.283742487977,5,1309115
2013-09-11,84.1743682721035,4,1309114
2013-09-11,103.363686559795,1,1309111
2013-09-12,291.297115676725,5,1309125
2013-09-12,354.282593212868,2,1309122
2013-09-12,128.957531070768,3,1309123
2013-09-12,106.474399987548,1,1309121
2013-09-12,79.9069125959926,4,1309124
2013-09-13,60.0423801030524,4,1309134
2013-09-13,413.041864366013,2,1309132
2013-09-13,142.450922270702,3,1309133
2013-09-13,306.313400312796,5,1309135
2013-09-13,122.564626199915,1,1309131
2013-09-14,68.6316728927997,4,1309144
2013-09-14,230.524249936583,3,1309143
2013-09-14,174.938807466572,1,1309141
2013-09-14,383.083373412478,5,1309145
2013-09-14,530.825102628704,2,1309142
2013-09-15,199.525819245624,3,1309153
2013-09-15,494.908185078447,2,1309152
2013-09-15,150.947116904365,4,1309154
2013-09-15,55.1960062296304,1,1309151
2013-09-15,368.235519264474,5,1309155
2013-09-16,146.760234890658,1,1309161
2013-09-16,363.701917843028,2,1309162
2013-09-16,68.5094924358894,4,1309164
2013-09-16,230.653426038182,5,1309165
2013-09-16,150.458078596152,3,1309163
2013-09-17,88.0432401860715,4,1309174
2013-09-17,136.118044538363,1,1309171
2013-09-17,321.054881338889,2,1309172
2013-09-17,320.526447004404,5,1309175
2013-09-17,121.601419092438,3,1309173
2013-09-18,152.255085210606,1,1309181
2013-09-18,327.413713418182,2,1309182
2013-09-18,273.5407716877,5,1309185
2013-09-18,123.430475306719,3,1309183
2013-09-18,81.9233275996418,4,1309184
2013-09-19,300.262376130314,5,1309195
2013-09-19,127.595436733938,3,1309193
2013-09-19,148.674992078993,1,1309191
2013-09-19,56.2795004974713,4,1309194
2013-09-19,362.273757016504,2,1309192
2013-09-20,110.159250328825,1,1309201
2013-09-20,375.16829079452,2,1309202
2013-09-20,377.403500794794,5,1309205
2013-09-20,87.4952661591497,4,1309204
2013-09-20,119.995567870545,3,1309203
2013-09-21,320.960054511642,5,1309215
2013-09-21,178.263887943827,1,1309211
2013-09-21,48.2782247656494,4,1309214
2013-09-21,525.014097788583,2,1309212
2013-09-21,227.17812505778,3,1309213
2013-09-22,216.025597526986,3,1309223
2013-09-22,181.071825652617,4,1309224
2013-09-22,359.99538027315,5,1309225
2013-09-22,500.579617827733,2,1309222
2013-09-22,86.6668973821597,1,1309221
2013-09-23,72.8638989817766,4,1309234
2013-09-23,115.173949077037,3,1309233
2013-09-23,339.417738661045,2,1309232
2013-09-23,293.881781699553,5,1309235
2013-09-23,111.128410563554,1,1309231
2013-09-24,314.00466178787,2,1309242
2013-09-24,107.515311254663,3,1309243
2013-09-24,91.9109696976559,4,1309244
2013-09-24,261.601833826599,5,1309245
2013-09-24,139.64144576808,1,1309241
2013-09-25,117.94119333604,1,1309251
2013-09-25,333.964687913619,2,1309252
2013-09-25,83.2754466610357,4,1309254
2013-09-25,133.455357081465,3,1309253
2013-09-25,298.284260355615,5,1309255
2013-09-26,111.331440019646,3,1309263
2013-09-26,52.9418817206733,4,1309264
2013-09-26,348.862509645868,2,1309262
2013-09-26,203.314345156607,1,1309261
2013-09-26,287.793533580575,5,1309265
2013-09-27,102.187864090432,3,1309273
2013-09-27,135.507291692088,1,1309271
2013-09-27,283.206061885802,5,1309275
2013-09-27,93.9440670728549,4,1309274
2013-09-27,337.894647078396,2,1309272
2013-09-28,578.156874149585,2,1309282
2013-09-28,247.995826181906,3,1309283
2013-09-28,134.613756840197,1,1309281
2013-09-28,290.84887886944,5,1309285
2013-09-28,98.4375774152303,4,1309284
2013-09-29,194.986111359586,3,1309293
2013-09-29,304.830463976939,5,1309295
2013-09-29,148.939102156167,4,1309294
2013-09-29,68.6316896995448,1,1309291
2013-09-29,503.155199518292,2,1309292
2013-09-30,360.827106059368,2,1309302
2013-09-30,141.992865332313,3,1309303
2013-09-30,331.154356903853,5,1309305
2013-09-30,98.1860676233875,4,1309304
2013-09-30,156.502435955326,1,1309301
2013-10-01,67.6549909234488,4,1310014
2013-10-01,351.590991371398,5,1310015
2013-10-01,356.816079467772,2,1310012
2013-10-01,135.614594111775,3,1310013
2013-10-01,123.397540137977,1,1310011
2013-10-02,119.813127526207,4,1310024
2013-10-02,322.880300414914,5,1310025
2013-10-02,196.720969158391,1,1310021
2013-10-02,423.688173539227,2,1310022
2013-10-02,156.465804020451,3,1310023
2013-10-03,192.293311340733,3,1310033
2013-10-03,440.898116086485,5,1310035
2013-10-03,148.994652688514,4,1310034
2013-10-03,592.567211256288,2,1310032
2013-10-03,75.2337302417469,1,1310031
2013-10-04,280.756383513395,5,1310045
2013-10-04,156.066122625816,1,1310041
2013-10-04,179.301551909794,3,1310043
2013-10-04,74.562061444226,4,1310044
2013-10-04,501.347948785726,2,1310042
2013-10-05,532.496621420318,2,1310052
2013-10-05,225.910066727439,3,1310053
2013-10-05,326.993164913838,5,1310055
2013-10-05,66.2032518834826,4,1310054
2013-10-05,152.280762053885,1,1310051
2013-10-06,92.4805772695364,1,1310061
2013-10-06,129.952199872951,4,1310064
2013-10-06,340.701203063945,5,1310065
2013-10-06,225.346819831364,3,1310063
2013-10-06,534.597184990357,2,1310062
2013-10-07,70.2008226210611,4,1310074
2013-10-07,318.481660598268,5,1310075
2013-10-07,124.841544023845,1,1310071
2013-10-07,146.80201055568,3,1310073
2013-10-07,372.452301813743,2,1310072
2013-10-08,73.2079831960351,4,1310084
2013-10-08,324.616615610371,2,1310082
2013-10-08,179.71807625926,3,1310083
2013-10-08,96.867100978839,1,1310081
2013-10-08,245.656923063522,5,1310085
2013-10-09,153.104643981133,3,1310093
2013-10-09,369.540618454844,2,1310092
2013-10-09,101.892689553858,4,1310094
2013-10-09,260.831242292014,5,1310095
2013-10-09,149.761758936995,1,1310091
2013-10-10,157.491453078096,3,1310103
2013-10-10,349.149490881751,2,1310102
2013-10-10,70.9668372971161,4,1310104
2013-10-10,266.156733546376,5,1310105
2013-10-10,119.300284972145,1,1310101
2013-10-11,229.072309397699,5,1310115
2013-10-11,349.112977802115,2,1310112
2013-10-11,75.3024074738754,4,1310114
2013-10-11,123.2348187168,1,1310111
2013-10-11,166.021960265633,3,1310113
2013-10-12,425.070804590291,2,1310122
2013-10-12,140.262421715801,1,1310121
2013-10-12,85.8339467852549,4,1310124
2013-10-12,273.221595297806,5,1310125
2013-10-12,204.748697582742,3,1310123
2013-10-13,452.275706400622,2,1310132
2013-10-13,42.9967926268111,1,1310131
2013-10-13,248.357762950889,5,1310135
2013-10-13,149.25084502852,4,1310134
2013-10-13,187.165299913108,3,1310133
2013-10-14,328.255116835268,2,1310142
2013-10-14,52.4609987818665,4,1310144
2013-10-14,155.668175429767,3,1310143
2013-10-14,109.863744271226,1,1310141
2013-10-14,270.419718876308,5,1310145
2013-10-15,130.431802598324,1,1310151
2013-10-15,354.885414944464,2,1310152
2013-10-15,127.284237581592,3,1310153
2013-10-15,219.941750803178,5,1310155
2013-10-15,93.0578771174161,4,1310154
2013-10-16,91.1515914626467,4,1310164
2013-10-16,146.070583461057,1,1310161
2013-10-16,324.757529273156,2,1310162
2013-10-16,143.148086490441,3,1310163
2013-10-16,288.91825808676,5,1310165
2013-10-17,138.523531007126,3,1310173
2013-10-17,244.428871611246,5,1310175
2013-10-17,85.6188586141792,4,1310174
2013-10-17,89.9411837855476,1,1310171
2013-10-17,324.982641344802,2,1310172
2013-10-18,295.076856315502,5,1310185
2013-10-18,111.233698203856,1,1310181
2013-10-18,321.70990029733,2,1310182
2013-10-18,154.060413787211,3,1310183
2013-10-18,65.0176982906717,4,1310184
2013-10-19,379.7774092487,2,1310192
2013-10-19,121.590860465012,1,1310191
2013-10-19,218.403804936665,3,1310193
2013-10-19,61.589080615236,4,1310194
2013-10-19,281.559213676245,5,1310195
2013-10-20,437.66111375148,2,1310202
2013-10-20,124.018841960182,4,1310204
2013-10-20,229.516910132085,5,1310205
2013-10-20,184.738688804128,3,1310203
2013-10-20,70.1419855298474,1,1310201
2013-10-21,71.2443638417337,4,1310214
2013-10-21,187.562777604076,5,1310215
2013-10-21,158.600060112572,3,1310213
2013-10-21,122.987868193302,1,1310211
2013-10-21,312.390458346719,2,1310212
2013-10-22,255.793613767243,5,1310225
2013-10-22,111.927088663048,1,1310221
2013-10-22,367.731628638611,2,1310222
2013-10-22,124.349835290535,3,1310223
2013-10-22,96.9923094777322,4,1310224
2013-10-23,94.6638761998211,4,1310234
2013-10-23,271.192325022255,5,1310235
2013-10-23,127.206231759846,3,1310233
2013-10-23,125.816016210178,1,1310231
2013-10-23,339.191026703081,2,1310232
2013-10-24,347.147339698928,2,1310242
2013-10-24,156.231332746406,3,1310243
2013-10-24,95.9995140166535,4,1310244
2013-10-24,123.163406361057,1,1310241
2013-10-24,246.175469323983,5,1310245
2013-10-24,41.8130384176761,6,1310246
2013-10-25,113.661858634409,1,1310251
2013-10-25,16.4108759321994,6,1310256
2013-10-25,262.479741759397,5,1310255
2013-10-25,331.531922475238,2,1310252
2013-10-25,70.0532365692146,4,1310254
2013-10-25,160.591057645463,3,1310253
2013-10-26,161.678805315967,1,1310261
2013-10-26,18.5744577876439,6,1310266
2013-10-26,260.812943526863,5,1310265
2013-10-26,63.040579010536,4,1310264
2013-10-26,189.242202262172,3,1310263
2013-10-26,403.176380323358,2,1310262
2013-10-27,24.6400839236906,6,1310276
2013-10-27,541.86792448218,2,1310272
2013-10-27,102.355195816072,1,1310271
2013-10-27,190.712737133049,3,1310273
2013-10-27,292.452459619799,5,1310275
2013-10-27,186.537638448479,4,1310274
2013-10-28,358.47390890485,2,1310282
2013-10-28,129.482192717092,1,1310281
2013-10-28,74.3238360664755,4,1310284
2013-10-28,196.841869220639,5,1310285
2013-10-28,133.336139828081,3,1310283
2013-10-29,112.285893935052,1,1310291
2013-10-29,74.735898673334,4,1310294
2013-10-29,140.485738793355,3,1310293
2013-10-29,343.382554561478,2,1310292
2013-10-29,43.5153660789191,6,1310296
2013-10-29,194.050358871373,5,1310295
2013-10-30,121.506077008915,1,1310301
2013-10-30,130.066409188398,3,1310303
2013-10-30,38.8942676789686,6,1310306
2013-10-30,295.266893345374,5,1310305
2013-10-30,315.521819776895,2,1310302
2013-10-30,48.1084083947754,4,1310304
2013-10-31,133.723541287582,1,1310311
2013-10-31,242.152859667865,5,1310315
2013-10-31,131.888004220895,3,1310313
2013-10-31,16.8022951787266,6,1310316
2013-10-31,297.251141804671,2,1310312
2013-10-31,85.5171451600742,4,1310314
2013-11-01,131.595462324601,3,1311013
2013-11-01,273.370278323609,5,1311015
2013-11-01,91.3424292969203,4,1311014
2013-11-01,100.182160485504,1,1311011
2013-11-01,336.018177940212,2,1311012
2013-11-01,48.6054000047875,6,1311016
2013-11-02,60.8349248921595,4,1311024
2013-11-02,196.1559913362,3,1311023
2013-11-02,149.172348030766,1,1311021
2013-11-02,70.1309361215906,6,1311026
2013-11-02,225.660926756768,5,1311025
2013-11-02,433.411475491698,2,1311022
2013-11-03,128.473076323971,4,1311034
2013-11-03,34.2580409055977,6,1311036
2013-11-03,549.620047848044,2,1311032
2013-11-03,250.834570281876,5,1311035
2013-11-03,97.4532740046654,1,1311031
2013-11-03,170.032963538546,3,1311033
2013-11-04,127.268329765293,3,1311043
2013-11-04,243.480688862574,5,1311045
2013-11-04,137.864260444157,1,1311041
2013-11-04,17.8744198764574,6,1311046
2013-11-04,269.386056106044,2,1311042
2013-11-05,103.887044199963,3,1311053
2013-11-05,247.501683917765,2,1311052
2013-11-05,74.2946461688414,4,1311054
2013-11-05,103.700267261952,1,1311051
2013-11-05,189.316339883043,5,1311055
2013-11-05,41.7139880995306,6,1311056
2013-11-06,64.0286940032467,4,1311064
2013-11-06,50.5185888728345,6,1311066
2013-11-06,79.0889861643745,3,1311063
2013-11-06,109.097001107423,1,1311061
2013-11-06,193.037644420427,5,1311065
2013-11-06,273.952220004938,2,1311062
2013-11-07,276.67098423661,2,1311072
2013-11-07,118.470603286455,1,1311071
2013-11-07,122.745430561521,3,1311073
2013-11-07,225.684071441743,5,1311075
2013-11-07,50.2266196683466,6,1311076
2013-11-07,67.2858927962349,4,1311074
2013-11-08,101.771889831401,3,1311083
2013-11-08,53.5192500112591,6,1311086
2013-11-08,132.796244239256,1,1311081
2013-11-08,65.3154182108296,4,1311084
2013-11-08,270.935184532938,2,1311082
2013-11-08,208.931884105255,5,1311085
2013-11-09,136.287645125254,3,1311093
2013-11-09,99.9317959514759,1,1311091
2013-11-09,391.257430539666,2,1311092
2013-11-09,51.1297514715512,6,1311096
2013-11-09,221.231762690697,5,1311095
2013-11-09,63.0232472685735,4,1311094
2013-11-10,108.561660295105,1,1311101
2013-11-10,554.358848899602,2,1311102
2013-11-10,338.893723228729,5,1311105
2013-11-10,190.963900511964,3,1311103
2013-11-10,39.7377803974395,6,1311106
2013-11-10,176.522124121548,4,1311104
2013-11-11,62.3605448128483,6,1311116
2013-11-11,277.910909861899,2,1311112
2013-11-11,242.681615020156,5,1311115
2013-11-11,120.162641671644,3,1311113
2013-11-11,76.1706634927456,4,1311114
2013-11-11,124.580485617569,1,1311111
2013-11-12,257.306498146673,2,1311122
2013-11-12,196.457888917276,5,1311125
2013-11-12,49.0155893982333,4,1311124
2013-11-12,107.253206740507,3,1311123
2013-11-12,41.3570335382478,6,1311126
2013-11-12,111.970870543294,1,1311121
2013-11-13,253.679516784304,2,1311132
2013-11-13,243.067077049956,5,1311135
2013-11-13,65.0616903306825,6,1311136
2013-11-13,119.867748504171,3,1311133
2013-11-13,65.8442679091616,4,1311134
2013-11-13,78.0382483442215,1,1311131
