id,Datum,Umsatz,Temperatur,Windgeschwindigkeit,KielerWoche,Umsatz_lag_1,Umsatz_lag_7,Umsatz_rolling_7,WettercodeDunst,WettercodeExtremwetter,WettercodeKlar,WettercodeNachSchlechtemWetter,WettercodeNebel,WettercodeRegen,WettercodeSchnee,WarengruppeBread,WarengruppeRolls,WarengruppeCroissants,WarengruppeConfectionery,WarengruppeCake,WarengruppeSeasonalBread,WochentagFreitag,WochentagSamstag,WochentagSonntag,WochentagUnterDerWoche,Januar,Februar,Maerz,April,Mai,Juni,Juli,August,September,Oktober,November,Dezember,BewoelkungWolkenBedeckt,BewoelkungWolkenBewoelkt,BewoelkungWolkenKlar,FeiertagChristiHimmelfahrt,FeiertagErsterMai,FeiertagHeiligabend,FeiertagOstermontag,FeiertagPfingstmontag,FeiertagSilvester,FeiertagTagDerDeutschenEinheit,TagVorFeiertag,Fastenzeit
1307042,2013-07-04,454.859641347987,18.85,7.0,0.0,308.408167942149,546.780787392297,269.64895763004023,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307044,2013-07-04,61.490175369225,18.85,7.0,0.0,454.859641347987,305.523072325318,234.78711520774124,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307043,2013-07-04,190.686641378586,18.85,7.0,0.0,61.490175369225,210.260241465493,231.9908866238974,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307041,2013-07-04,168.864940979931,18.85,7.0,0.0,190.686641378586,111.885593514353,240.13079340469423,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307055,2013-07-05,355.518770367742,19.975,12.0,0.0,168.864940979931,69.2627280649987,281.02451373365756,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307053,2013-07-05,181.644870215041,19.975,12.0,0.0,355.518770367742,427.343258749983,245.92474394295158,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307054,2013-07-05,86.7598614451924,19.975,12.0,0.0,181.644870215041,308.408167942149,214.26070015767206,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307051,2013-07-05,171.280754117955,19.975,12.0,0.0,86.7598614451924,454.859641347987,173.74943055338176,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307052,2013-07-05,492.818804066088,19.975,12.0,0.0,171.280754117955,61.490175369225,235.36780608150505,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307061,2013-07-06,174.552359998476,18.9625,8.0,0.0,492.818804066088,190.686641378586,233.06290874148934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307062,2013-07-06,631.906068038484,18.9625,8.0,0.0,174.552359998476,168.864940979931,299.21164117842545,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307064,2013-07-06,80.6465768881107,18.9625,8.0,0.0,631.906068038484,355.518770367742,259.9441849670496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307063,2013-07-06,291.557959835153,18.9625,8.0,0.0,80.6465768881107,181.644870215041,275.6460549127799,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307065,2013-07-06,361.866932797941,18.9625,8.0,0.0,291.557959835153,86.7598614451924,314.94706510602964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307074,2013-07-07,94.6039024817053,21.375,9.0,0.0,361.866932797941,171.280754117955,303.993229157994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307073,2013-07-07,279.665938833443,21.375,9.0,0.0,94.6039024817053,492.818804066088,273.5428198390447,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307071,2013-07-07,92.6377553788373,21.375,9.0,0.0,279.665938833443,174.552359998476,261.84073346481057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307072,2013-07-07,695.25572963054,21.375,9.0,0.0,92.6377553788373,631.906068038484,270.8906851208186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307075,2013-07-07,370.20960108863,21.375,9.0,0.0,695.25572963054,80.6465768881107,312.25683143517847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307084,2013-07-08,49.5000238633042,22.725,10.0,0.0,370.20960108863,291.557959835153,277.67712629634303,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307083,2013-07-08,195.158794309303,22.725,10.0,0.0,49.5000238633042,361.866932797941,253.86167794082326,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307085,2013-07-08,285.233382496522,22.725,10.0,0.0,195.158794309303,94.6039024817053,281.0944608000828,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307081,2013-07-08,135.500244042392,22.725,10.0,0.0,285.233382496522,279.665938833443,260.4993615442184,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307082,2013-07-08,538.529249911711,22.725,10.0,0.0,135.500244042392,92.6377553788373,324.198146477486,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307094,2013-07-09,75.2089975834558,23.275,8.0,0.0,538.529249911711,695.25572963054,235.62004189933114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307091,2013-07-09,136.048382778344,23.275,8.0,0.0,75.2089975834558,370.20960108863,202.16843928357596,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307092,2013-07-09,585.957264698849,23.275,8.0,0.0,136.048382778344,49.5000238633042,278.8051879743681,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307095,2013-07-09,342.089345776475,23.275,8.0,0.0,585.957264698849,195.158794309303,299.7952667553927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307093,2013-07-09,245.808338509722,23.275,8.0,0.0,342.089345776475,285.233382496522,294.1631176144212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307105,2013-07-10,343.353066508123,19.6875,13.0,0.0,245.808338509722,135.500244042392,323.8563779666685,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307101,2013-07-10,135.132314289581,19.6875,13.0,0.0,343.353066508123,538.529249911711,266.2282443063642,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307103,2013-07-10,265.109142544045,19.6875,13.0,0.0,135.132314289581,75.2089975834558,293.3568364435913,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307104,2013-07-10,73.8056511129258,19.6875,13.0,0.0,265.109142544045,136.048382778344,284.46501763424584,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307102,2013-07-10,567.365764527953,19.6875,13.0,0.0,73.8056511129258,585.957264698849,281.80908903840356,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307112,2013-07-11,569.109374584873,21.375,12.0,0.0,567.365764527953,342.089345776475,314.24052172531754,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307115,2013-07-11,315.911756962233,21.375,12.0,0.0,569.109374584873,245.808338509722,324.25529578996196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307111,2013-07-11,138.549392636714,21.375,12.0,0.0,315.911756962233,343.353066508123,294.9976280940464,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307114,2013-07-11,68.6330279122302,21.375,12.0,0.0,138.549392636714,135.132314289581,285.4977300401392,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307113,2013-07-11,234.65807920749,21.375,12.0,0.0,68.6330279122302,265.109142544045,281.14757813491707,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307125,2013-07-12,362.802489634211,20.2875,7.0,0.0,234.65807920749,73.8056511129258,322.4328407808149,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307121,2013-07-12,101.447511461298,20.2875,7.0,0.0,362.802489634211,567.365764527953,255.8730903427213,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307123,2013-07-12,290.199097765019,20.2875,7.0,0.0,101.447511461298,569.109374584873,216.02876508274215,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307122,2013-07-12,600.267914678783,20.2875,7.0,0.0,290.199097765019,315.911756962233,256.6510733279636,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307134,2013-07-13,74.2744737887665,20.125,12.0,0.0,600.267914678783,138.549392636714,247.4689420639711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307133,2013-07-13,340.046632736531,20.125,12.0,0.0,74.2744737887665,68.6330279122302,286.2423141817284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307135,2013-07-13,359.166188843392,20.125,12.0,0.0,340.046632736531,234.65807920749,304.02918698685716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307131,2013-07-13,141.233309883732,20.125,12.0,0.0,359.166188843392,362.802489634211,272.3764470225031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307132,2013-07-13,747.140776382576,20.125,12.0,0.0,141.233309883732,101.447511461298,364.6183420112571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307142,2013-07-14,777.048841669282,17.6875,15.0,0.0,747.140776382576,290.199097765019,434.1683054261518,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307144,2013-07-14,115.271617188867,17.6875,15.0,0.0,777.048841669282,600.267914678783,364.8831200704495,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307145,2013-07-14,461.082124524619,17.6875,15.0,0.0,115.271617188867,74.2744737887665,420.141355889857,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307143,2013-07-14,320.626816189556,17.6875,15.0,0.0,461.082124524619,340.046632736531,417.3670963831463,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307141,2013-07-14,112.524365708762,17.6875,15.0,0.0,320.626816189556,359.166188843392,382.13255022105625,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307151,2013-07-15,161.264677322182,18.7375,12.0,0.0,112.524365708762,141.233309883732,384.9941741408348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307153,2013-07-15,243.526401440661,18.7375,12.0,0.0,161.264677322182,747.140776382576,313.049263434847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307152,2013-07-15,596.995099998235,18.7375,12.0,0.0,243.526401440661,777.048841669282,287.32730033898315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307155,2013-07-15,380.68369651152,18.7375,12.0,0.0,596.995099998235,115.271617188867,325.2433116707907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307154,2013-07-15,99.4935305857439,18.7375,12.0,0.0,380.68369651152,461.082124524619,273.58779825095144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307163,2013-07-16,287.415464972525,21.1875,10.0,0.0,99.4935305857439,320.626816189556,268.84331950566127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307165,2013-07-16,320.43533597922,21.1875,10.0,0.0,287.415464972525,112.524365708762,298.54488668715527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307164,2013-07-16,91.7796976081033,21.1875,10.0,0.0,320.43533597922,161.264677322182,288.6184610137155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307161,2013-07-16,116.821358174215,21.1875,10.0,0.0,91.7796976081033,243.526401440661,270.5177405470803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307162,2013-07-16,558.797138274201,21.1875,10.0,0.0,116.821358174215,596.995099998235,265.0608888722183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307171,2013-07-17,150.572919592838,22.5125,8.0,0.0,558.797138274201,380.68369651152,232.18792074097806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307175,2013-07-17,396.99424714406,22.5125,8.0,0.0,150.572919592838,99.4935305857439,274.68802310645174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307172,2013-07-17,628.325718978073,22.5125,8.0,0.0,396.99424714406,287.415464972525,323.3894879643872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307173,2013-07-17,301.777437970497,22.5125,8.0,0.0,628.325718978073,320.43533597922,320.72407396314105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307182,2013-07-18,647.822253705942,23.25,11.0,0.0,301.777437970497,91.7796976081033,400.1587248342608,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307184,2013-07-18,89.2058404577425,23.25,11.0,0.0,647.822253705942,116.821358174215,396.2136508747648,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307181,2013-07-18,101.90072129658,23.25,11.0,0.0,89.2058404577425,558.797138274201,330.94273416367605,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307183,2013-07-18,250.426586853024,23.25,11.0,0.0,101.90072129658,150.572919592838,345.2075437722741,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307185,2013-07-18,300.398790118057,23.25,11.0,0.0,250.426586853024,396.99424714406,331.40819276855933,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307193,2013-07-19,287.18828629416,22.475,16.0,0.0,300.398790118057,628.325718978073,282.67427381371465,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307195,2013-07-19,369.400389277533,22.475,16.0,0.0,287.18828629416,301.777437970497,292.33469542900554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307194,2013-07-19,62.0636098816993,22.475,16.0,0.0,369.400389277533,647.822253705942,208.6548891683994,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307192,2013-07-19,646.788959790823,22.475,16.0,0.0,62.0636098816993,89.2058404577425,288.30962050169666,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307191,2013-07-19,161.63511518654,22.475,16.0,0.0,646.788959790823,101.90072129658,296.8431053431195,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307203,2013-07-20,394.765674710477,23.1875,8.0,0.0,161.63511518654,250.426586853024,317.46297503704136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307205,2013-07-20,346.154004294146,23.1875,8.0,0.0,394.765674710477,300.398790118057,323.99943420505406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307202,2013-07-20,843.051280035386,23.1875,8.0,0.0,346.154004294146,287.18828629416,403.4084333109435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307201,2013-07-20,134.328076682024,23.1875,8.0,0.0,843.051280035386,369.400389277533,369.8266743687279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
